,single_y,,,,,,,,,,,,,,,,,,single_n,,,,,,,,,,,,,,,,,,double,,,,,,,,,,,,,,,,,
,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,
dfs_s,28.335714285714285,7.564219744919812,58.05714285714286,5.940679694382081,27.47142857142857,6.79445696332797,38.85,5.486313907148386,0,0.0,0,0.0,72.27142857142857,1.2456708177637301,72.27142857142857,1.2456708177637301,2057.575,70.49541862250759,36.35,3.7892787035958677,59.371428571428574,5.555919595244165,0,0.0,48.98571428571429,5.726356726281465,0,0.0,0,0.0,140.47142857142856,7.590644428280637,140.47142857142856,7.590644428280637,2296.6392857142855,61.7064315718212,0,0.0,0,0.0,0,0.0,0,0.0,40.82857142857143,4.974673782215832,39.2,5.5518484834092705,67.67142857142858,0.4713802958869436,67.67142857142858,0.4713802958869436,2263.2571428571428,95.20575004010456
dfs_se,26.5,7.716654883427667,55.22142857142857,5.513968993348571,27.47142857142857,6.79445696332797,34.892857142857146,7.438666652174893,0,0.0,0,0.0,65.46428571428571,6.5518526286402645,65.46428571428571,6.5518526286402645,1917.8285714285714,161.01990327205846,34.542857142857144,3.7288905684575067,56.55,5.297379561238494,0,0.0,44.82142857142857,7.062177968355921,0,0.0,0,0.0,130.09285714285716,11.307918170942871,130.09285714285716,11.307918170942871,2139.192857142857,155.32827369955234,0,0.0,0,0.0,0,0.0,0,0.0,38.72857142857143,4.742040445292439,35.22857142857143,7.5066808202631945,60.90714285714286,6.633137248965807,60.90714285714286,6.633137248965807,2075.057142857143,228.7764694416698
dfs_sb,28.335714285714285,7.564219744919812,58.05714285714286,5.940679694382081,27.47142857142857,6.79445696332797,38.85,5.486313907148386,0,0.0,0,0.0,72.27142857142857,1.2456708177637301,72.27142857142857,1.2456708177637301,2057.575,70.49541862250759,20.478571428571428,4.250210078841482,67.87142857142857,6.444944320707474,0,0.0,34.464285714285715,6.5650159739275535,0,0.0,0,0.0,107.91428571428571,8.365298065002898,107.91428571428571,8.365298065002898,1911.232142857143,108.81778728639681,0,0.0,0,0.0,0,0.0,0,0.0,58.885714285714286,6.025229586700935,15.357142857142858,2.4379240743703763,66.93571428571428,0.760638829255665,66.93571428571428,0.760638829255665,1906.1714285714286,125.34234804634801
dfs_sbe,26.5,7.716654883427667,55.22142857142857,5.513968993348571,27.47142857142857,6.79445696332797,34.892857142857146,7.438666652174893,0,0.0,0,0.0,65.46428571428571,6.5518526286402645,65.46428571428571,6.5518526286402645,1917.8285714285714,161.01990327205846,19.47142857142857,4.26874681649667,65.47857142857143,6.531019351666298,0,0.0,33.69285714285714,6.614673495122108,0,0.0,0,0.0,103.12142857142857,10.554734255806187,103.12142857142857,10.554734255806187,1846.3142857142857,144.25105940607125,0,0.0,0,0.0,0,0.0,0,0.0,57.52857142857143,5.903837134316149,14.092857142857143,3.328309849497964,64.06428571428572,4.600923764433115,64.06428571428572,4.600923764433115,1829.6142857142856,168.72861807363944
dfs_r,40.94857142857143,5.175566472182063,65.60357142857143,4.785684375435199,20.559285714285714,4.0070594679260205,30.960714285714285,4.270419498330178,0,0.0,0,0.0,86.51428571428572,5.309823006606029,86.51428571428572,5.309823006606029,2055.799285714286,67.67557104198136,32.337857142857146,4.278810063807018,67.00214285714286,5.092215644041823,0,0.0,37.03142857142857,4.439137873821894,0,0.0,0,0.0,131.44857142857143,8.609812757984955,131.44857142857143,8.609812757984955,2107.241785714286,86.46948006798593,0,0.0,0,0.0,0,0.0,0,0.0,46.09642857142857,4.799778269751927,30.262857142857143,3.993854157368266,66.40857142857143,0.8754850153197501,66.40857142857143,0.8754850153197501,2095.4485714285715,92.03581946024593
dfs_re,40.46357142857143,5.132980868535629,64.35785714285714,4.859109597852008,20.52357142857143,3.8646897833349128,30.499285714285715,4.256265556481037,0,0.0,0,0.0,84.97714285714285,5.8380128080033105,84.97714285714285,5.8380128080033105,2024.6175,78.52345579670654,31.832857142857144,4.406675728158822,65.91714285714286,5.264307138040389,0,0.0,36.21714285714286,4.3648793751446275,0,0.0,0,0.0,128.78428571428572,9.445106984634405,128.78428571428572,9.445106984634405,2067.215,99.22921956984402,0,0.0,0,0.0,0,0.0,0,0.0,45.18714285714286,4.885169499359848,29.557142857142857,4.129552187127626,64.73285714285714,2.4483351364270893,64.73285714285714,2.4483351364270893,2049.3885714285716,114.02259728992193
dfs_rb,33.54142857142857,5.082985194418153,65.70142857142856,4.836512098620041,21.884285714285713,4.113755433167242,29.53214285714286,4.286601094471311,0,0.0,0,0.0,71.29928571428572,1.6200140500353246,71.29928571428572,1.6200140500353246,1942.8121428571428,51.40208978802046,21.18,3.50315287379579,67.09642857142858,4.93879495412567,0,0.0,35.435,4.563121353109326,0,0.0,0,0.0,109.26428571428572,7.0570135187585965,109.26428571428572,7.0570135187585965,1929.4378571428572,82.56714335589197,0,0.0,0,0.0,0,0.0,0,0.0,56.669285714285714,4.877914757799297,16.492142857142856,2.7956252932303154,66.34285714285714,0.8315734164717741,66.34285714285714,0.8315734164717741,1893.5214285714285,95.8624049571163
dfs_rbe,32.96785714285714,4.942236283224412,64.59285714285714,4.985750142435322,22.12857142857143,4.075490046079721,28.66,4.3212790312646066,0,0.0,0,0.0,69.23714285714286,3.060185954843126,69.23714285714286,3.060185954843126,1905.9589285714285,69.7755791286587,20.685,3.504728247065035,65.75785714285715,5.122719410736401,0,0.0,34.66285714285714,4.531114619346848,0,0.0,0,0.0,106.43071428571429,7.945097493778337,106.43071428571429,7.945097493778337,1886.7582142857143,95.0691799033856,0,0.0,0,0.0,0,0.0,0,0.0,55.635,4.907033143084914,15.905714285714286,2.7804528412931155,64.80642857142857,2.1618801123885336,64.80642857142857,2.1618801123885336,1849.097142857143,106.07209838672263
dfsLook_s,39.23571428571429,5.199073955015692,77.86428571428571,6.309990610176363,15.471428571428572,4.28388792876613,33.97857142857143,4.073899828788766,0,0.0,0,0.0,104.81428571428572,4.839266420246501,104.81428571428572,4.839266420246501,2257.8892857142855,97.63561068742423,44.15,4.9991725934103375,78.23571428571428,5.680473577234996,0,0.0,37.05714285714286,5.393536537590407,0,0.0,0,0.0,167.45714285714286,11.094344549663097,167.45714285714286,11.094344549663097,2440.275,117.7994168402954,0,0.0,0,0.0,0,0.0,0,0.0,55.121428571428574,4.858379777210655,31.07857142857143,3.6856085216307726,79.15714285714286,3.1900732464278168,79.15714285714286,3.1900732464278168,2351.4142857142856,101.48976527867555
