,single_y,,,,,,,,,,,,,,,,single_n,,,,,,,,,,,,,,,,double,,,,,,,,,,,,,,,
,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,
dfs_s,16.942307692307693,2.5622712162887873,29.923076923076923,2.8204168364306934,9.557692307692308,1.9942413323628547,13.48076923076923,2.253453859887647,0,0.0,0,0.0,28.73076923076923,1.597981381218494,28.73076923076923,1.597981381218494,16.134615384615383,2.9574024516347355,33.07692307692308,3.148894321019238,0,0.0,16.28846153846154,2.135934735559618,0,0.0,0,0.0,58.25,5.897407206960181,58.25,5.897407206960181,0,0.0,0,0.0,0,0.0,0,0.0,21.857142857142858,2.2109526653258973,13.535714285714286,2.0886209953789274,25.964285714285715,0.18725633517970777,25.964285714285715,0.18725633517970777
dfs_se,16.403846153846153,2.5990919634924037,28.48076923076923,2.155616327091379,9.557692307692308,1.9942413323628547,12.557692307692308,2.703762531184591,0,0.0,0,0.0,26.365384615384617,2.793752456884272,26.365384615384617,2.793752456884272,15.442307692307692,3.005964407825904,31.51923076923077,3.1216535626666198,0,0.0,15.326923076923077,2.510535868476687,0,0.0,0,0.0,54.5,7.328429733097069,54.5,7.328429733097069,0,0.0,0,0.0,0,0.0,0,0.0,20.392857142857142,1.9133841645208003,12.5,2.6628760937957834,23.339285714285715,2.7783368845688683,23.339285714285715,2.7783368845688683
dfs_sb,16.942307692307693,2.5622712162887873,29.923076923076923,2.8204168364306934,9.557692307692308,1.9942413323628547,13.48076923076923,2.253453859887647,0,0.0,0,0.0,28.73076923076923,1.597981381218494,28.73076923076923,1.597981381218494,9.423076923076923,1.5885145835660783,32.36538461538461,4.135114319750511,0,0.0,15.192307692307692,3.613908109656042,0,0.0,0,0.0,44.71153846153846,3.1828987802866946,44.71153846153846,3.1828987802866946,0,0.0,0,0.0,0,0.0,0,0.0,25.517857142857142,3.185142048658092,8.553571428571429,1.9439382973479646,25.910714285714285,0.28773635118317564,25.910714285714285,0.28773635118317564
dfs_sbe,16.403846153846153,2.5990919634924037,28.48076923076923,2.155616327091379,9.557692307692308,1.9942413323628547,12.557692307692308,2.703762531184591,0,0.0,0,0.0,26.365384615384617,2.793752456884272,26.365384615384617,2.793752456884272,8.76923076923077,1.8216065373932722,30.884615384615383,3.9190527374576574,0,0.0,14.403846153846153,3.631342944932413,0,0.0,0,0.0,41.23076923076923,5.349053002554072,41.23076923076923,5.349053002554072,0,0.0,0,0.0,0,0.0,0,0.0,24.303571428571427,3.0979150927806143,7.696428571428571,2.3113918896484145,23.642857142857142,2.3773826052926466,23.642857142857142,2.3773826052926466
dfs_r,20.446153846153845,3.2837816877523314,28.825,3.1595574798075905,9.217307692307692,2.2700378269064565,15.782692307692308,2.722363047106135,0,0.0,0,0.0,36.07884615384615,3.5126436387342905,36.07884615384615,3.5126436387342905,14.76923076923077,2.9137596938627883,30.78076923076923,3.6353561635753997,0,0.0,17.526923076923076,2.7213645127081234,0,0.0,0,0.0,55.42115384615385,5.827112120106619,55.42115384615385,5.827112120106619,0,0.0,0,0.0,0,0.0,0,0.0,19.773214285714285,2.7998844258941165,14.941071428571428,2.5345749952088314,25.79642857142857,0.41611727985683444,25.79642857142857,0.41611727985683444
dfs_re,20.38653846153846,3.096180059671756,28.29423076923077,3.077039932196333,9.111538461538462,2.2207337784830288,14.703846153846154,2.861744320221574,0,0.0,0,0.0,34.6,4.158886763748222,34.6,4.158886763748222,14.013461538461538,2.8266914452158027,29.607692307692307,3.6015328653626826,0,0.0,16.6,2.778530405425291,0,0.0,0,0.0,51.91923076923077,6.153246506281611,51.91923076923077,6.153246506281611,0,0.0,0,0.0,0,0.0,0,0.0,18.694642857142856,2.9795918633032645,14.096428571428572,2.7601796813329083,23.8,2.1061287176507184,23.8,2.1061287176507184
dfs_rb,17.626923076923077,2.878939230400207,29.348076923076924,3.0348007451020913,9.313461538461539,2.191200553040068,14.488461538461538,2.568495495849275,0,0.0,0,0.0,29.869230769230768,1.5723451137273332,29.869230769230768,1.5723451137273332,9.49423076923077,1.999028035645838,31.234615384615385,3.7522958734514598,0,0.0,16.175,2.791079583395605,0,0.0,0,0.0,44.83461538461538,3.983051019028849,44.83461538461538,3.983051019028849,0,0.0,0,0.0,0,0.0,0,0.0,24.55,2.7503780842713375,8.628571428571428,2.1150888439464817,25.8625,0.3549106062962031,25.8625,0.3549106062962031
dfs_rbe,17.215384615384615,2.993209052141307,28.465384615384615,3.1179068008891284,9.209615384615384,2.3906335867711537,13.523076923076923,2.7383394673391814,0,0.0,0,0.0,28.023076923076925,2.4650634313275503,28.023076923076925,2.4650634313275503,9.075,2.2140186568131632,30.03076923076923,3.881557523706355,0,0.0,15.523076923076923,2.9241282734816396,0,0.0,0,0.0,42.24423076923077,5.16994103943819,42.24423076923077,5.16994103943819,0,0.0,0,0.0,0,0.0,0,0.0,23.458928571428572,2.6179015470591245,7.748214285714286,2.248234534667697,23.835714285714285,2.0463701946806903,23.835714285714285,2.0463701946806903
dfsLook_s,20.653846153846153,3.2351295721216933,33.59615384615385,2.459552130317555,6.673076923076923,2.157714421182419,17.5,2.2966300973211964,0,0.0,0,0.0,43.76923076923077,2.4141363463239878,43.76923076923077,2.4141363463239878,18.365384615384617,2.800762124247866,35.13461538461539,2.9441124109629584,0,0.0,19.26923076923077,2.3524320716194356,0,0.0,0,0.0,68.86538461538461,6.167685701135715,68.86538461538461,6.167685701135715,0,0.0,0,0.0,0,0.0,0,0.0,23.714285714285715,2.2780716383841817,15.946428571428571,1.9109221273048718,32.17857142857143,1.550450290688516,32.17857142857143,1.550450290688516
