,single_y,,,,,,,,,,,,,,,,,,single_n,,,,,,,,,,,,,,,,,,double,,,,,,,,,,,,,,,,,
,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,
dfs_s,22.565217391304348,2.6148797119424803,43.44927536231884,3.5336043583423176,14.942028985507246,2.3444807400198355,17.507246376811594,2.4472264517311952,0,0.0,0,0.0,40.69565217391305,1.734632931386239,40.69565217391305,1.734632931386239,1229.3840579710145,33.54246046250845,22.08695652173913,2.710215589616348,45.01449275362319,3.587120562525572,0,0.0,22.652173913043477,2.2933797751002505,0,0.0,0,0.0,78.10144927536231,5.456094615835395,78.10144927536231,5.456094615835395,1336.7826086956522,52.86062961867617,0,0.0,0,0.0,0,0.0,0,0.0,28.875,2.7626151113611765,17.13888888888889,2.363487251389446,33.916666666666664,0.2783249696530916,33.916666666666664,0.2783249696530916,1227.3333333333333,45.84235079880354
dfs_se,21.840579710144926,2.604426031414922,42.05797101449275,3.7056556852966,14.942028985507246,2.3444807400198355,16.536231884057973,2.978253091134266,0,0.0,0,0.0,38.31884057971015,3.1692119711892217,38.31884057971015,3.1692119711892217,1183.108695652174,70.50875360576417,21.52173913043478,2.7040747882331315,43.6231884057971,3.7889213476512187,0,0.0,21.666666666666668,2.581988897471611,0,0.0,0,0.0,74.68115942028986,6.499983605461651,74.68115942028986,6.499983605461651,1286.9492753623188,74.98981033366428,0,0.0,0,0.0,0,0.0,0,0.0,27.72222222222222,2.814560842947643,16.166666666666668,2.945514613446718,31.61111111111111,2.635379843031722,31.61111111111111,2.635379843031722,1165.888888888889,92.20484780808124
dfs_sb,22.565217391304348,2.6148797119424803,43.44927536231884,3.5336043583423176,14.942028985507246,2.3444807400198355,17.507246376811594,2.4472264517311952,0,0.0,0,0.0,40.69565217391305,1.734632931386239,40.69565217391305,1.734632931386239,1229.3840579710145,33.54246046250845,12.36231884057971,2.4312367616016632,44.30434782608695,3.956767649253495,0,0.0,20.768115942028984,2.8704628010552784,0,0.0,0,0.0,58.63768115942029,4.865759763214403,58.63768115942029,4.865759763214403,1163.7173913043478,57.716630176899464,0,0.0,0,0.0,0,0.0,0,0.0,33.97222222222222,3.0441457194407366,10.333333333333334,1.5564495530750766,33.94444444444444,0.23066889195376988,33.94444444444444,0.23066889195376988,1125.2222222222222,56.8492501770815
dfs_sbe,21.840579710144926,2.604426031414922,42.05797101449275,3.7056556852966,14.942028985507246,2.3444807400198355,16.536231884057973,2.978253091134266,0,0.0,0,0.0,38.31884057971015,3.1692119711892217,38.31884057971015,3.1692119711892217,1183.108695652174,70.50875360576417,12.057971014492754,2.4367532519547788,43.231884057971016,3.8238605666810845,0,0.0,20.159420289855074,2.9336946611527903,0,0.0,0,0.0,56.492753623188406,5.433077311318028,56.492753623188406,5.433077311318028,1130.7101449275362,67.16487646725065,0,0.0,0,0.0,0,0.0,0,0.0,33.013888888888886,2.9574115802650924,9.430555555555555,2.068042477080912,31.833333333333332,2.3556943296293533,31.833333333333332,2.3556943296293533,1070.5277777777778,85.94265566409854
dfs_r,27.692753623188405,4.017173541542341,41.095652173913045,3.5737486176534006,13.842028985507246,2.7624322908829906,19.92753623188406,2.742022817462777,0,0.0,0,0.0,49.42028985507246,4.669033947193153,49.42028985507246,4.669033947193153,1299.159420289855,63.284180215564504,19.81304347826087,3.342752619912627,42.55942028985507,4.000011568944798,0,0.0,22.984057971014494,2.7347212819779787,0,0.0,0,0.0,73.44782608695652,6.655161766702073,73.44782608695652,6.655161766702073,1284.6297101449275,71.19161107587847,0,0.0,0,0.0,0,0.0,0,0.0,26.915277777777778,3.1192863080438755,19.04722222222222,2.505735963401085,33.736111111111114,0.4565412556342758,33.736111111111114,0.4565412556342758,1244.6666666666667,56.475036640629995
dfs_re,27.042028985507248,4.144309256729529,39.62463768115942,3.732682541305365,13.91304347826087,2.7208762911994193,19.48695652173913,2.9510723761659245,0,0.0,0,0.0,47.484057971014494,4.780269778457569,47.484057971014494,4.780269778457569,1264.4340579710145,68.29661626594942,19.479710144927537,3.1820012557090225,41.33913043478261,4.0798708462761955,0,0.0,22.553623188405798,2.730921667209963,0,0.0,0,0.0,71.12898550724638,7.007721253703017,71.12898550724638,7.007721253703017,1252.35,81.25514140258532,0,0.0,0,0.0,0,0.0,0,0.0,26.13888888888889,3.1326960556914996,18.419444444444444,2.7045852421576675,32.0375,2.1700924203029848,32.0375,2.1700924203029848,1203.5111111111112,79.88694994841123
dfs_rb,23.54927536231884,3.287577144333442,40.778260869565216,3.5825479887225473,14.152173913043478,2.7789958976270923,18.53913043478261,2.533217198225011,0,0.0,0,0.0,39.75797101449275,2.0715016882545956,39.75797101449275,2.0715016882545956,1212.3398550724637,42.424680188466056,12.578260869565218,2.021033775709717,42.92173913043478,3.8581100212672053,0,0.0,21.38840579710145,2.7755691492274903,0,0.0,0,0.0,59.004347826086956,4.098388468116503,59.004347826086956,4.098388468116503,1162.3282608695652,51.16545770618183,0,0.0,0,0.0,0,0.0,0,0.0,33.72638888888889,2.8453653140974953,10.231944444444444,1.7800725391048962,33.890277777777776,0.3300692059696089,33.890277777777776,0.3300692059696089,1117.0472222222222,55.10973241647901
dfs_rbe,23.253623188405797,3.2246816523671273,39.68985507246377,3.8772210705676895,14.001449275362319,2.680087988592164,17.746376811594203,2.7431444941110597,0,0.0,0,0.0,37.84202898550725,2.9038239038827656,37.84202898550725,2.9038239038827656,1175.3007246376812,59.77397982572043,11.97391304347826,2.0920509012831556,41.34782608695652,4.070589359612068,0,0.0,21.139130434782608,2.899037295354464,0,0.0,0,0.0,56.43913043478261,4.853730401180647,56.43913043478261,4.853730401180647,1126.9434782608696,64.02587915239296,0,0.0,0,0.0,0,0.0,0,0.0,32.84305555555556,2.801565546283378,9.441666666666666,2.092289972643486,31.93888888888889,2.313205457139884,31.93888888888889,2.313205457139884,1067.8666666666666,82.9449873822993
dfsLook_s,27.463768115942027,3.636335057626208,47.15942028985507,2.8780262252300064,9.855072463768115,2.3153919901824818,22.782608695652176,2.3000611578658674,0,0.0,0,0.0,58.333333333333336,2.3927996564857725,58.333333333333336,2.3927996564857725,1411.7753623188405,54.1621025685507,26.6231884057971,3.634400384541818,50.666666666666664,3.3897191739775985,0,0.0,24.463768115942027,2.145992915295358,0,0.0,0,0.0,95.91304347826087,7.387865907002275,95.91304347826087,7.387865907002275,1527.7608695652175,62.84262607636566,0,0.0,0,0.0,0,0.0,0,0.0,33.111111111111114,2.441170093234012,19.833333333333332,1.8839574768682779,42.666666666666664,1.5290612051236159,42.666666666666664,1.5290612051236159,1427.888888888889,59.08302955880509
