,single_y,,,,,,,,,,,,,,,,,,single_n,,,,,,,,,,,,,,,,,,double,,,,,,,,,,,,,,,,,
,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,
dfs_s,8.863636363636363,1.833431717155526,16.818181818181817,1.8422647458873531,5.5,1.503963018795596,5.454545454545454,1.5954480704349312,0,0.0,0,0.0,12.545454545454545,1.1009637651263606,12.545454545454545,1.1009637651263606,437.1136363636364,31.15664410461229,7.636363636363637,1.8656150408161594,18.363636363636363,2.421047678479683,0,0.0,7.590909090909091,1.5934117606447615,0,0.0,0,0.0,25.272727272727273,3.7312300816323187,25.272727272727273,3.7312300816323187,481.72727272727275,43.91407391083054,0,0.0,0,0.0,0,0.0,0,0.0,11.916666666666666,1.6918388932104942,5.416666666666667,1.5298953265321544,10,0.0,10,0.0,440.8333333333333,30.77501339196073
dfs_se,8.590909090909092,1.868513310453525,16.454545454545453,1.765469659009499,5.5,1.503963018795596,4.954545454545454,2.0113315354397807,0,0.0,0,0.0,11.681818181818182,1.6729319468230914,11.681818181818182,1.6729319468230914,419.15909090909093,46.51456156118681,7.409090909090909,1.893826836482176,17.818181818181817,2.1075005199426267,0,0.0,7.136363636363637,1.8072724659646,0,0.0,0,0.0,23.954545454545453,4.214230684210377,23.954545454545453,4.214230684210377,461.02272727272725,52.63338549246351,0,0.0,0,0.0,0,0.0,0,0.0,11.541666666666666,1.6934443076725039,4.958333333333333,1.9444271910897757,9.041666666666666,1.2676293062133797,9.041666666666666,1.2676293062133797,415.75,54.13770686266482
dfs_sb,8.863636363636363,1.833431717155526,16.818181818181817,1.8422647458873531,5.5,1.503963018795596,5.454545454545454,1.5954480704349312,0,0.0,0,0.0,12.545454545454545,1.1009637651263606,12.545454545454545,1.1009637651263606,437.1136363636364,31.15664410461229,3.909090909090909,1.0649878563622845,16.363636363636363,2.215646837627989,0,0.0,7.363636363636363,1.7333000329801542,0,0.0,0,0.0,17.818181818181817,2.129975712724569,17.818181818181817,2.129975712724569,405.3181818181818,24.867049078451785,0,0.0,0,0.0,0,0.0,0,0.0,13.625,1.0959411282189109,3.0416666666666665,0.8064504441319253,10,0.0,10,0.0,403.75,20.175857290120398
dfs_sbe,8.590909090909092,1.868513310453525,16.454545454545453,1.765469659009499,5.5,1.503963018795596,4.954545454545454,2.0113315354397807,0,0.0,0,0.0,11.681818181818182,1.6729319468230914,11.681818181818182,1.6729319468230914,419.15909090909093,46.51456156118681,3.772727272727273,1.1925090867905042,15.727272727272727,2.0743746775908884,0,0.0,7.136363636363637,1.9345346320043595,0,0.0,0,0.0,16.90909090909091,2.9424494316824985,16.90909090909091,2.9424494316824985,389.84090909090907,37.998867891543306,0,0.0,0,0.0,0,0.0,0,0.0,13.25,1.224744871391589,2.5833333333333335,1.2128538629008951,9.083333333333334,1.2481870911416901,9.083333333333334,1.2481870911416901,378.8333333333333,44.73270048581489
dfs_r,10.840909090909092,2.4822951323559193,15.827272727272728,2.3127958170772978,5.422727272727273,1.6269510432000396,6.990909090909091,1.7148050173140859,0,0.0,0,0.0,16.581818181818182,2.9958321678208386,16.581818181818182,2.9958321678208386,480.1159090909091,38.98245093506743,7.327272727272727,1.9982142297382934,16.1,2.627393451128316,0,0.0,8.690909090909091,1.7762792909764167,0,0.0,0,0.0,24.654545454545456,3.996428459476587,24.654545454545456,3.996428459476587,472.45454545454544,48.81935041229338,0,0.0,0,0.0,0,0.0,0,0.0,10.233333333333333,1.5265205511313955,6.870833333333334,1.6041210439273068,10,0.0,10,0.0,450.7916666666667,35.438058598216124
dfs_re,10.963636363636363,2.4603792733102474,15.440909090909091,2.204428728513367,5.531818181818182,1.6256748127864276,6.890909090909091,1.8522870204991644,0,0.0,0,0.0,16.086363636363636,2.8727654336941284,16.086363636363636,2.8727654336941284,473.85,42.53827446571555,7.0636363636363635,1.9829283853230932,15.781818181818181,2.6839003111205915,0,0.0,8.168181818181818,1.9098127675177605,0,0.0,0,0.0,23.418181818181818,4.189314125665862,23.418181818181818,4.189314125665862,453.15,48.71277058703231,0,0.0,0,0.0,0,0.0,0,0.0,10.0125,1.855628664519325,6.345833333333333,1.6920882017691183,9.333333333333334,0.9403403045833932,9.333333333333334,0.9403403045833932,427.9583333333333,39.87362795652812
dfs_rb,9.163636363636364,1.9304210756374516,16.118181818181817,2.433524674463036,5.622727272727273,1.595779770508804,5.754545454545455,1.7938828763830033,0,0.0,0,0.0,12.663636363636364,1.199522528503964,12.663636363636364,1.199522528503964,438.1636363636364,26.53021101132671,4.0181818181818185,1.1019436392768907,15.590909090909092,2.487578105684412,0,0.0,7.913636363636364,1.5664272977182647,0,0.0,0,0.0,18.036363636363635,2.2038872785537813,18.036363636363635,2.2038872785537813,408.1909090909091,30.08090170808725,0,0.0,0,0.0,0,0.0,0,0.0,13.05,1.152403346404091,3,0.7762154728237811,10,0.0,10,0.0,391.0,23.47971616373816
dfs_rbe,9.227272727272727,1.961543939981092,15.386363636363637,2.559037250214759,5.513636363636364,1.574568275843462,5.8090909090909095,1.862857110114022,0,0.0,0,0.0,11.963636363636363,1.5255945632029462,11.963636363636363,1.5255945632029462,427.55454545454546,33.37067625983957,4.013636363636364,1.0874105031332997,14.936363636363636,2.369044169728311,0,0.0,7.85,1.4989341723264689,0,0.0,0,0.0,17.586363636363636,2.4507561883145494,17.586363636363636,2.4507561883145494,398.0204545454545,32.30057592786694,0,0.0,0,0.0,0,0.0,0,0.0,12.85,1.2418773748748069,2.6666666666666665,1.0456791617625796,9.35,0.9563704049501088,9.35,0.9563704049501088,374.4,38.62021930170948
dfsLook_s,11.318181818181818,2.4762945366080005,19.636363636363637,3.0790452222270916,2.5,1.3363062095621219,8,2.370453040886408,0,0.0,0,0.0,22.363636363636363,1.364357673585582,22.363636363636363,1.364357673585582,536.7045454545455,26.30211791712612,9.454545454545455,1.2621701918020378,20.363636363636363,2.646569289538629,0,0.0,8.909090909090908,2.286796280703034,0,0.0,0,0.0,32.45454545454545,2.501947293557612,32.45454545454545,2.501947293557612,566.1818181818181,28.2567082025058,0,0.0,0,0.0,0,0.0,0,0.0,13.375,1.9740159904202355,6.541666666666667,1.5874279625330667,13.625,0.9696480760071398,13.625,0.9696480760071398,518.25,32.07226893723936
