,single_y,,,,,,,,,,,,,,,,,,single_n,,,,,,,,,,,,,,,,,,double,,,,,,,,,,,,,,,,,
,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,
dfs_s,34.24603174603175,3.4494904155518573,64.5,4.703615630554861,22.88095238095238,3.7386781468473966,29.706349206349206,3.620093833739585,0,0.0,0,0.0,67.51587301587301,1.7377416470079872,67.51587301587301,1.7377416470079872,1931.4404761904761,46.235683498477975,33.698412698412696,3.462414975175197,66.91269841269842,4.779991366134197,0,0.0,37.817460317460316,3.8395849643435027,0,0.0,0,0.0,129.11111111111111,7.036160569199338,129.11111111111111,7.036160569199338,2118.5396825396824,70.86239067868381,0,0.0,0,0.0,0,0.0,0,0.0,45.0703125,4.095673910782518,29.8984375,3.6280617669823885,61.625,0.6018344659534288,61.625,0.6018344659534288,2044.859375,79.91045523771726
dfs_se,32.73015873015873,3.8666009846638136,61.65079365079365,4.946623026376617,22.88095238095238,3.7386781468473966,27.984126984126984,4.265178311834809,0,0.0,0,0.0,62.904761904761905,4.962948432419698,62.904761904761905,4.962948432419698,1842.3174603174602,107.45560205358497,32.166666666666664,3.7815340802378077,64.15873015873017,4.991853681209333,0,0.0,35.96825396825397,4.206540636554475,0,0.0,0,0.0,121.56349206349206,10.339435985968311,121.56349206349206,10.339435985968311,2016.345238095238,120.53927931235883,0,0.0,0,0.0,0,0.0,0,0.0,42.953125,4.257202095865237,28.1484375,4.266865274607759,57.1484375,4.71400968424436,57.1484375,4.71400968424436,1932.109375,151.6164469905277
dfs_sb,34.24603174603175,3.4494904155518573,64.5,4.703615630554861,22.88095238095238,3.7386781468473966,29.706349206349206,3.620093833739585,0,0.0,0,0.0,67.51587301587301,1.7377416470079872,67.51587301587301,1.7377416470079872,1931.4404761904761,46.235683498477975,20.547619047619047,2.8074390974185506,68.10317460317461,5.253310369783023,0,0.0,32.46031746031746,4.281403122623785,0,0.0,0,0.0,102.4047619047619,5.773288243527872,102.4047619047619,5.773288243527872,1856.0515873015872,68.37241634943376,0,0.0,0,0.0,0,0.0,0,0.0,57.375,3.77517794334744,12.765625,2.267484557934726,60.78125,0.6632952810937673,60.78125,0.6632952810937673,1773.59375,70.92698224951927
dfs_sbe,32.73015873015873,3.8666009846638136,61.65079365079365,4.946623026376617,22.88095238095238,3.7386781468473966,27.984126984126984,4.265178311834809,0,0.0,0,0.0,62.904761904761905,4.962948432419698,62.904761904761905,4.962948432419698,1842.3174603174602,107.45560205358497,19.563492063492063,2.743708531884629,66.06349206349206,5.887948412472421,0,0.0,31.523809523809526,4.202312288660681,0,0.0,0,0.0,97.71428571428571,7.3526671545578814,97.71428571428571,7.3526671545578814,1792.5833333333333,97.38576384667319,0,0.0,0,0.0,0,0.0,0,0.0,55.6953125,3.909525201753994,11.875,2.5223411197555037,57.828125,3.4643502191529194,57.828125,3.4643502191529194,1701.46875,112.07884861599273
dfs_r,41.765079365079366,4.849315067712553,64.72936507936508,4.654949750742839,20.175396825396824,3.4514949739025758,29.87857142857143,3.879685942082293,0,0.0,0,0.0,81.65396825396826,5.418552116232029,81.65396825396826,5.418552116232029,2007.9150793650795,68.59472161032151,31.43968253968254,4.084727737979617,66.99047619047619,5.248691028942739,0,0.0,34.75238095238095,4.059597993332408,0,0.0,0,0.0,124.16904761904762,8.169520099940893,124.16904761904762,8.169520099940893,2032.0325396825397,83.00412521148046,0,0.0,0,0.0,0,0.0,0,0.0,44.5578125,4.531336627329714,28.56796875,3.6487797952646455,60.87890625,0.8143698037666567,60.87890625,0.8143698037666567,1991.7109375,86.51946432280113
dfs_re,41.17777777777778,5.134735684170018,63.33253968253968,5.095877094495591,20.057142857142857,3.5857681038499325,28.988888888888887,3.9868573250092236,0,0.0,0,0.0,79.17301587301587,5.981191232697624,79.17301587301587,5.981191232697624,1962.1992063492064,84.0389178501746,30.872222222222224,4.235185625423437,65.15238095238095,5.521763055544392,0,0.0,34.093650793650795,3.960783653972233,0,0.0,0,0.0,120.7936507936508,9.314057513247743,120.7936507936508,9.314057513247743,1983.33373015873,100.92881957845245,0,0.0,0,0.0,0,0.0,0,0.0,43.47265625,4.650324962688142,28.11015625,3.88794049454117,58.70859375,2.741153297164089,58.70859375,2.741153297164089,1947.5921875,106.75364258305102
dfs_rb,36.65555555555556,4.494857277697637,65.71349206349207,4.943169534579391,20.62936507936508,3.636361409252407,27.507142857142856,4.031738235105844,0,0.0,0,0.0,67.61111111111111,2.094177495818065,67.61111111111111,2.094177495818065,1896.320634920635,51.436489394367584,20.919047619047618,2.8490962374494293,66.6920634920635,5.085646189848894,0,0.0,33.51031746031746,3.97618664860042,0,0.0,0,0.0,103.17222222222222,5.7121602780314555,103.17222222222222,5.7121602780314555,1864.5420634920636,67.06358801672235,0,0.0,0,0.0,0,0.0,0,0.0,55.73125,4.489893959961264,14.12890625,2.605660895268933,60.9890625,0.7595351006995551,60.9890625,0.7595351006995551,1782.4484375,87.02981163527868
dfs_rbe,36.03492063492064,4.483352269355889,63.91111111111111,5.228993257601473,20.54047619047619,3.500474915502654,26.79126984126984,4.018434879238023,0,0.0,0,0.0,65.11111111111111,3.7732013998944667,65.11111111111111,3.7732013998944667,1849.3063492063493,77.68120709558474,20.0515873015873,3.0442391884043376,65.44126984126984,5.294852954180797,0,0.0,32.50476190476191,3.97200003725157,0,0.0,0,0.0,99.36746031746031,7.37742654702331,99.36746031746031,7.37742654702331,1812.6932539682539,87.2687967451852,0,0.0,0,0.0,0,0.0,0,0.0,54.68125,4.374561298232515,13.42421875,2.703290384775101,58.89296875,2.8900001107523425,58.89296875,2.8900001107523425,1731.9234375,107.99712045822054
dfsLook_s,41.63492063492063,3.6323065390534968,77.81746031746032,5.921352269407107,15.031746031746032,3.043515093930721,32.492063492063494,3.5838438174586384,0,0.0,0,0.0,98.52380952380952,3.4749717367812605,98.52380952380952,3.4749717367812605,2214.253968253968,67.3296590228035,41.492063492063494,4.287182817181524,79.88095238095238,5.4149528424275575,0,0.0,33.94444444444444,3.8643096264260306,0,0.0,0,0.0,157.484126984127,9.313847004956976,157.484126984127,9.313847004956976,2347.8333333333335,85.46915232994884,0,0.0,0,0.0,0,0.0,0,0.0,54.7578125,4.637651614772287,29.1484375,3.4139358765640777,74.515625,2.4908790308757855,74.515625,2.4908790308757855,2267.671875,89.11349123935243
dfsLook_se,38.8968253968254,4.173879471339565,71.46825396825396,6.072477593781975,15.031746031746032,3.043515093930721,29.095238095238095,4.0918036539962594,0,0.0,0,0.0,88.77777777777777,5.924712838798369,88.77777777777777,5.924712838798369,2029.2261904761904,115.0779319790351,38.56349206349206,4.716771831235481,73.53174603174604,5.6408318648036415,0,0.0,30.547619047619047,4.3443888276389675,0,0.0,0,0.0,141.88095238095238,13.320424703653945,141.88095238095238,13.320424703653945,2138.3293650793653,146.16140616042819,0,0.0,0,0.0,0,0.0,0,0.0,49.8984375,4.807867312078317,25.7734375,3.930928931407884,64.875,5.504472054468548,64.875,5.504472054468548,2030.671875,148.03495593654176
dfsLook_sb,38.84126984126984,4.18456726252586,73.0079365079365,5.236022966712093,15.785714285714286,3.704283235082637,32.976190476190474,3.245832492817301,0,0.0,0,0.0,91.84920634920636,2.751195988125776,91.84920634920636,2.751195988125776,2135.5396825396824,60.84293231508827,29.134920634920636,3.32590601094661,73.27777777777777,4.375639635781519,0,0.0,36.73015873015873,3.612008191380963,0,0.0,0,0.0,129.25396825396825,7.3429547272868385,129.25396825396825,7.3429547272868385,2144.4563492063494,89.26307231641245,0,0.0,0,0.0,0,0.0,0,0.0,52.953125,3.7539677172356245,28.4453125,1.6967249311912596,70.0390625,2.1568508092554355,70.0390625,2.1568508092554355,2192.578125,78.18739948979233
