,single_y,,,,,,,,,,,,,,,,single_n,,,,,,,,,,,,,,,,double,,,,,,,,,,,,,,,
,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,
dfs_s,28.27338129496403,7.425773521798177,58.064748201438846,5.245023359798667,28.280575539568346,6.184399232686423,39.992805755395686,4.663295474167054,0,0.0,0,0.0,72.5179856115108,1.2531266287241518,72.5179856115108,1.2531266287241518,37.0431654676259,3.906276079049636,60.223021582733814,4.210138153035688,0,0.0,50.23021582733813,4.641208842348985,0,0.0,0,0.0,141.93525179856115,7.829902393651473,141.93525179856115,7.829902393651473,0,0.0,0,0.0,0,0.0,0,0.0,40.55714285714286,4.148799650573174,40.30714285714286,4.745154936893891,67.81428571428572,0.3902722585140701,67.81428571428572,0.3902722585140701
dfs_se,26.827338129496404,7.311820940900869,55.92805755395683,5.057123384316401,28.280575539568346,6.184399232686423,36.669064748201436,6.468864659933064,0,0.0,0,0.0,67.05755395683454,5.770702848425067,67.05755395683454,5.770702848425067,35.53237410071942,3.8151151677364186,57.94244604316547,4.001394293537869,0,0.0,46.75539568345324,5.933009753371759,0,0.0,0,0.0,133.45323741007195,10.416140639413412,133.45323741007195,10.416140639413412,0,0.0,0,0.0,0,0.0,0,0.0,38.97857142857143,3.964714614354799,37.00714285714286,6.61423843321266,62.385714285714286,5.638492724616202,62.385714285714286,5.638492724616202
dfs_sb,28.27338129496403,7.425773521798177,58.064748201438846,5.245023359798667,28.280575539568346,6.184399232686423,39.992805755395686,4.663295474167054,0,0.0,0,0.0,72.5179856115108,1.2531266287241518,72.5179856115108,1.2531266287241518,20.949640287769785,4.516192671541049,68.2158273381295,4.888262472388052,0,0.0,35.55395683453237,4.991547437840314,0,0.0,0,0.0,108.84172661870504,8.946911857160186,108.84172661870504,8.946911857160186,0,0.0,0,0.0,0,0.0,0,0.0,59.542857142857144,5.526094316668075,15.121428571428572,2.2774081479961152,66.86428571428571,0.7793256103764938,66.86428571428571,0.7793256103764938
dfs_sbe,26.827338129496404,7.311820940900869,55.92805755395683,5.057123384316401,28.280575539568346,6.184399232686423,36.669064748201436,6.468864659933064,0,0.0,0,0.0,67.05755395683454,5.770702848425067,67.05755395683454,5.770702848425067,19.820143884892087,4.46443562910179,65.85611510791367,5.672922145403864,0,0.0,34.798561151079134,5.023394337331571,0,0.0,0,0.0,103.83453237410072,10.827097729805338,103.83453237410072,10.827097729805338,0,0.0,0,0.0,0,0.0,0,0.0,58.17857142857143,5.673702884300665,13.75,2.9894899832098836,63.82142857142857,4.5664838686804545,63.82142857142857,4.5664838686804545
dfs_r,41.566187050359716,5.151513634104678,66.24892086330935,4.668405007506016,21.005035971223023,4.006381226426477,31.61223021582734,4.194857155617315,0,0.0,0,0.0,87.0863309352518,5.3309237011416375,87.0863309352518,5.3309237011416375,32.811510791366906,4.417927336334033,67.59136690647482,4.962922018576853,0,0.0,37.790647482014386,4.445014714032679,0,0.0,0,0.0,132.4913669064748,8.920793628671987,132.4913669064748,8.920793628671987,0,0.0,0,0.0,0,0.0,0,0.0,46.566428571428574,4.750217040514279,30.572857142857142,4.080723051481674,66.48642857142858,0.8134599208231855,66.48642857142858,0.8134599208231855
dfs_re,41.114388489208636,5.291013628761299,65.13597122302158,4.839489992024014,21.173381294964027,3.8878458881552698,30.90071942446043,4.144640061418517,0,0.0,0,0.0,85.33453237410072,5.751729476409118,85.33453237410072,5.751729476409118,31.997122302158274,4.26346074737726,66.13597122302158,5.285465177692466,0,0.0,36.94172661870503,4.3344917200203765,0,0.0,0,0.0,129.02805755395684,9.275400233948123,129.02805755395684,9.275400233948123,0,0.0,0,0.0,0,0.0,0,0.0,45.68571428571428,5.017461595452435,29.985714285714284,4.0295295182522555,64.59285714285714,2.6545076194129664,64.59285714285714,2.6545076194129664
dfs_rb,33.5158273381295,5.218974063907738,66.60503597122302,4.918058929538592,22.720863309352517,4.240917535578502,30.118705035971225,4.359263422588685,0,0.0,0,0.0,71.85755395683454,1.732631735559477,71.85755395683454,1.732631735559477,21.888489208633093,3.5537339621414485,68.06043165467626,4.649633917404671,0,0.0,35.94532374100719,4.255166224713192,0,0.0,0,0.0,110.72589928057553,7.151984103765741,110.72589928057553,7.151984103765741,0,0.0,0,0.0,0,0.0,0,0.0,57.61214285714286,4.796382480304889,16.33,2.762655589141958,66.46642857142857,0.8084711181368396,66.46642857142857,0.8084711181368396
dfs_rbe,33.225179856115105,5.106956724612706,65.43381294964028,4.949231877583624,22.54028776978417,4.084179373562071,29.238848920863308,4.323051058259739,0,0.0,0,0.0,69.7726618705036,3.203462978523803,69.7726618705036,3.203462978523803,20.955395683453236,3.4400381036170233,66.46618705035971,4.889558584078158,0,0.0,35.40791366906475,4.299422579949467,0,0.0,0,0.0,107.07985611510792,7.6952453213160235,107.07985611510792,7.6952453213160235,0,0.0,0,0.0,0,0.0,0,0.0,56.69357142857143,4.904633200912658,15.597142857142858,2.7174269579749386,64.81714285714285,2.5706859837482527,64.81714285714285,2.5706859837482527
dfsLook_s,39.60431654676259,4.870227065259687,77.49640287769785,6.595314653050701,16.323741007194243,4.052581620092201,34.985611510791365,3.8654651022455417,0,0.0,0,0.0,104.45323741007195,6.035190307846445,104.45323741007195,6.035190307846445,44.56115107913669,4.5874989364034136,78.27338129496403,5.973135213696143,0,0.0,38.194244604316545,5.176420476953927,0,0.0,0,0.0,167.62589928057554,11.023869609995751,167.62589928057554,11.023869609995751,0,0.0,0,0.0,0,0.0,0,0.0,55.06428571428572,5.056814924828386,31.542857142857144,3.2082883411820142,78.52857142857142,4.066785726583144,78.52857142857142,4.066785726583144
dfsLook_se,35.007194244604314,5.038254245153495,67.33812949640287,5.81297144802664,16.323741007194243,4.052581620092201,24.863309352517987,6.452952856098349,0,0.0,0,0.0,84.1726618705036,9.413933596624291,84.1726618705036,9.413933596624291,39.82014388489208,4.011309733272733,68.11510791366906,5.829807385749286,0,0.0,28.071942446043167,6.839400227719125,0,0.0,0,0.0,137.86330935251797,12.880274458575999,137.86330935251797,12.880274458575999,0,0.0,0,0.0,0,0.0,0,0.0,47.32142857142857,5.031223169130452,21.442857142857143,6.175224842056248,58.22142857142857,8.173538508959945,58.22142857142857,8.173538508959945
dfsLook_sb,36.568345323741006,5.06630008167386,72.38848920863309,4.841713062762918,15.302158273381295,5.380661394961755,33.906474820143885,2.894002008980742,0,0.0,0,0.0,94.84172661870504,3.356281139019999,94.84172661870504,3.356281139019999,28.244604316546763,3.2366598604803998,71.49640287769785,4.1934629954829,0,0.0,39.42446043165467,3.3793456558672417,0,0.0,0,0.0,131.5251798561151,8.364288248392686,131.5251798561151,8.364288248392686,0,0.0,0,0.0,0,0.0,0,0.0,46.68571428571428,4.878503300209416,32.3,1.6035033587687721,64.86428571428571,3.9949801492122843,64.86428571428571,3.9949801492122843
