,single_y,,,,,,,,,,,,,,,,,,single_n,,,,,,,,,,,,,,,,,,double,,,,,,,,,,,,,,,,,
,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,cost,
direct,7.222222222222222,1.1491888098284462,9.777777777777779,2.0158105227158787,2.6666666666666665,0.828078671210825,5.111111111111111,0.7474825474418508,0,0.0,0,0.0,11.11111111111111,1.389301526004607,11.11111111111111,1.389301526004607,310.3888888888889,27.232100572436597,5.222222222222222,1.1491888098284462,11.11111111111111,2.1617159556740733,0,0.0,5.777777777777778,0.6374552583116766,0,0.0,0,0.0,20.444444444444443,3.065424178939254,20.444444444444443,3.065424178939254,336.72222222222223,41.53010000408386,0,0.0,0,0.0,0,0.0,0,0.0,7.111111111111111,1.8170270503179917,4.888888888888889,0.7474825474418508,10,1.1710800875382399,10,1.1710800875382399,328.8888888888889,46.599679813601284
zigZag,6.888888888888889,1.389301526004607,11.777777777777779,2.0158105227158787,3.3333333333333335,0.828078671210825,4.111111111111111,0.7474825474418508,0,0.0,0,0.0,12.333333333333334,1.2649110640673518,12.333333333333334,1.2649110640673518,324.1111111111111,28.314335367470438,5.222222222222222,1.4949650948837017,13.11111111111111,1.9387444799999194,0,0.0,4.777777777777778,0.6374552583116766,0,0.0,0,0.0,21.555555555555557,3.4842047212646015,21.555555555555557,3.4842047212646015,345.1666666666667,35.95552808679077,0,0.0,0,0.0,0,0.0,0,0.0,7.777777777777778,1.4164565670535776,3.888888888888889,0.7474825474418508,11,1.1710800875382399,11,1.1710800875382399,316.22222222222223,19.791933582160055
directZigZag,4.777777777777778,1.1491888098284462,11.444444444444445,1.8584854731657856,1.8888888888888888,0.8873001675315898,3.4444444444444446,1.0808579778370366,0,0.0,0,0.0,11.11111111111111,1.0079052613579393,11.11111111111111,1.0079052613579393,277.5,24.98456666481473,4.777777777777778,1.3333333333333335,12.333333333333334,1.65615734242165,0,0.0,4.666666666666667,0.6761234037828132,0,0.0,0,0.0,19.555555555555557,3.3504323341020967,19.555555555555557,3.3504323341020967,324.1666666666667,34.33781755274663,0,0.0,0,0.0,0,0.0,0,0.0,8.777777777777779,2.126178478076316,3.2222222222222223,0.9292427365828928,10,1.1710800875382399,10,1.1710800875382399,312.22222222222223,53.31047129041676
dfs_s,10.11111111111111,1.545089507860819,23.333333333333332,2.618614682831909,9.666666666666666,2.7877282097486784,8,1.7888543819998317,0,0.0,0,0.0,19.77777777777778,1.2446711811584412,19.77777777777778,1.2446711811584412,632.0555555555555,31.006399749032866,10.666666666666666,2.6619005025947695,22.88888888888889,4.180073668371871,0,0.0,11.444444444444445,1.9776529298921768,0,0.0,0,0.0,37.22222222222222,5.404289889185184,37.22222222222222,5.404289889185184,665.3333333333334,55.653519975957366,0,0.0,0,0.0,0,0.0,0,0.0,14.777777777777779,2.3798092493920735,8.222222222222221,1.9582953390437905,15.777777777777779,0.4216370213557839,15.777777777777779,0.4216370213557839,605.3333333333334,41.75575238386751
dfs_se,9.444444444444445,1.6638070706226633,22.22222222222222,2.2310934040908683,9.666666666666666,2.7877282097486784,7.555555555555555,2.196678589461104,0,0.0,0,0.0,18.11111111111111,2.411612119697738,18.11111111111111,2.411612119697738,601.5,58.982321806743805,10,1.9712215212183246,22,4.0,0,0.0,10.88888888888889,2.213952867968806,0,0.0,0,0.0,34.44444444444444,3.4512477614786095,34.44444444444444,3.4512477614786095,630.7777777777778,46.96023309209072,0,0.0,0,0.0,0,0.0,0,0.0,14,2.390457218668787,7.666666666666667,2.437797600880176,14.333333333333334,2.083952289006911,14.333333333333334,2.083952289006911,567.3333333333334,76.29117155439978
dfs_sb,10.11111111111111,1.545089507860819,23.333333333333332,2.618614682831909,9.666666666666666,2.7877282097486784,8,1.7888543819998317,0,0.0,0,0.0,19.77777777777778,1.2446711811584412,19.77777777777778,1.2446711811584412,632.0555555555555,31.006399749032866,6.111111111111111,1.8170270503179917,23.666666666666668,3.5777087639996634,0,0.0,9.444444444444445,3.1753015104930875,0,0.0,0,0.0,28.22222222222222,3.6340541006359834,28.22222222222222,3.6340541006359834,576.8333333333334,50.77457181362678,0,0.0,0,0.0,0,0.0,0,0.0,18.555555555555557,1.3616050286218297,4.222222222222222,1.0450184170929677,15.88888888888889,0.3187276291558383,15.88888888888889,0.3187276291558383,561.3333333333334,34.72668796679086
dfs_sbe,9.444444444444445,1.6638070706226633,22.22222222222222,2.2310934040908683,9.666666666666666,2.7877282097486784,7.555555555555555,2.196678589461104,0,0.0,0,0.0,18.11111111111111,2.411612119697738,18.11111111111111,2.411612119697738,601.5,58.982321806743805,6,2.02837021134844,23.333333333333332,3.9424430424366492,0,0.0,9.11111111111111,3.395608742207902,0,0.0,0,0.0,27.333333333333332,5.082181758710665,27.333333333333332,5.082181758710665,563.0,70.03019756811037,0,0.0,0,0.0,0,0.0,0,0.0,18,1.65615734242165,3.888888888888889,1.2136786531103994,15,1.4342743312012722,15,1.4342743312012722,536.6666666666666,56.77826545934129
dfs_r,13.422222222222222,2.4253892788215143,22.336111111111112,2.6125530238414614,8.11111111111111,2.114781217442548,9.166666666666666,1.9434913877795443,0,0.0,0,0.0,24.519444444444446,3.3052098188716714,24.519444444444446,3.3052098188716714,663.7083333333334,40.911766428644675,10.155555555555555,2.5895057598836195,22.416666666666668,2.865363224215254,0,0.0,11.436111111111112,2.1061857137015325,0,0.0,0,0.0,36.25,5.162404268100092,36.25,5.162404268100092,653.2888888888889,55.564611580063534,0,0.0,0,0.0,0,0.0,0,0.0,14.380555555555556,2.266913458081593,8.952777777777778,1.987563858032112,15.855555555555556,0.35202909195782206,15.855555555555556,0.35202909195782206,619.6166666666667,42.62471787374265
dfs_re,13.269444444444444,2.533818003287767,21.719444444444445,2.7960696095642787,8.13888888888889,2.2951174744668776,9.072222222222223,2.0318646993852374,0,0.0,0,0.0,23.833333333333332,3.05839180709118,23.833333333333332,3.05839180709118,651.9180555555556,43.24854748680415,9.922222222222222,2.4448355107683035,22.019444444444446,3.0350156547800764,0,0.0,11.155555555555555,2.078734943725225,0,0.0,0,0.0,35.18055555555556,5.04720444117332,35.18055555555556,5.04720444117332,638.3083333333333,56.203266566116504,0,0.0,0,0.0,0,0.0,0,0.0,13.830555555555556,2.359514543862541,8.91388888888889,1.9235605301024767,15.241666666666667,1.2150117208875602,15.241666666666667,1.2150117208875602,604.9944444444444,49.201308633797964
