,single_y,,,,,,,,,,,,,,,,single_n,,,,,,,,,,,,,,,,double,,,,,,,,,,,,,,,
,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,
direct,5.25,0.9837387536759294,9.25,2.475688239270954,3.125,1.862187406112465,4.5,2.1251185925162073,0,0.0,0,0.0,10,1.1359236684941296,10,1.1359236684941296,4.25,1.3678332288460768,10.625,2.937521448102893,0,0.0,5.125,2.2396716349184014,0,0.0,0,0.0,17.5,3.090046455439496,17.5,3.090046455439496,0,0.0,0,0.0,0,0.0,0,0.0,6.4375,1.9664525124881524,4.25,2.257603639602928,9,1.2443420336765103,9,1.2443420336765103
zigZag,5,1.1359236684941296,9.25,1.4142135623730951,3,1.4368424162141993,5,1.1359236684941296,0,0.0,0,0.0,10.6875,1.1760376338064324,10.6875,1.1760376338064324,5.3125,1.6350495701275216,10.125,1.51870063307527,0,0.0,5.625,1.0701220913160239,0,0.0,0,0.0,20.625,4.570240340966058,20.625,4.570240340966058,0,0.0,0,0.0,0,0.0,0,0.0,6.625,1.128801819801464,4.75,1.1071614388213236,9.5,1.344043010064494,9.5,1.344043010064494
directZigZag,4.875,1.4312187452567107,11.125,2.2682947979313846,1.8125,0.895778630487862,3.75,1.9838054014866837,0,0.0,0,0.0,11.125,1.0080322575483707,11.125,1.0080322575483707,4.3125,1.4241579289010096,11.125,2.379346616737596,0,0.0,4.375,1.75517667523538,0,0.0,0,0.0,18.625,3.713532358906431,18.625,3.713532358906431,0,0.0,0,0.0,0,0.0,0,0.0,7.75,2.5272706175226958,3.5,1.831621879558502,10,1.2443420336765103,10,1.2443420336765103
dfs_s,9.125,1.2889105176778741,22.875,2.2396716349184014,9.5,1.646109783506203,6.75,1.270001270001905,0,0.0,0,0.0,18,1.2443420336765103,18,1.2443420336765103,9.375,1.4312187452567107,22.375,3.00268696874284,0,0.0,10.5,1.796053020267749,0,0.0,0,0.0,32.75,2.8624374905134213,32.75,2.8624374905134213,0,0.0,0,0.0,0,0.0,0,0.0,15.3125,1.2296734420949118,7.125,1.1845783243211963,14,0.0,14,0.0
dfs_se,8.8125,1.6151999776318522,22.125,2.1812988140392484,9.5,1.646109783506203,6.375,1.8272136375966974,0,0.0,0,0.0,16.75,2.3691566486423925,16.75,2.3691566486423925,9,1.524001524002286,21.875,3.1902067887268233,0,0.0,9.9375,1.7768674864817942,0,0.0,0,0.0,31,3.934955014703718,31,3.934955014703718,0,0.0,0,0.0,0,0.0,0,0.0,15,1.3912166872805047,6.625,1.896516330946925,13,1.9007638532459659,13,1.9007638532459659
dfs_sb,9.125,1.2889105176778741,22.875,2.2396716349184014,9.5,1.646109783506203,6.75,1.270001270001905,0,0.0,0,0.0,18,1.2443420336765103,18,1.2443420336765103,5.5625,1.1341473989656923,21.3125,3.1870453502446634,0,0.0,9.375,1.862187406112465,0,0.0,0,0.0,25.125,2.2682947979313846,25.125,2.2682947979313846,0,0.0,0,0.0,0,0.0,0,0.0,17.4375,1.4354385639823608,3.75,0.9837387536759294,14,0.0,14,0.0
dfs_sbe,8.8125,1.6151999776318522,22.125,2.1812988140392484,9.5,1.646109783506203,6.375,1.8272136375966974,0,0.0,0,0.0,16.75,2.3691566486423925,16.75,2.3691566486423925,5.4375,1.1341473989656923,20.9375,3.359507452377602,0,0.0,9.1875,1.9746375739327704,0,0.0,0,0.0,24.4375,2.8729831635539593,24.4375,2.8729831635539593,0,0.0,0,0.0,0,0.0,0,0.0,17.0625,1.7027018377822634,3.375,1.128801819801464,13,1.9007638532459659,13,1.9007638532459659
dfs_r,13.153125,2.553193878496348,21.5125,2.726825982218901,7.9,1.9896282792660474,8.421875,1.8314963604919605,0,0.0,0,0.0,22.74375,3.051792987551986,22.74375,3.051792987551986,9.1625,1.9440045280337375,20.603125,2.7885777293005654,0,0.0,11.090625,1.7796937806763433,0,0.0,0,0.0,32.325,3.888009056067475,32.325,3.888009056067475,0,0.0,0,0.0,0,0.0,0,0.0,13.50625,1.8670442501384164,8.365625,1.765412981069984,14,0.0,14,0.0
dfs_re,12.83125,2.408766317518948,20.878125,3.0110803084315854,8.015625,1.9912991576915804,8.48125,1.945888278196508,0,0.0,0,0.0,22.15,3.2332519999681137,22.15,3.2332519999681137,9.2375,2.018682335065613,20.68125,2.8862920535146506,0,0.0,10.959375,1.9187834728478306,0,0.0,0,0.0,32.140625,4.114608836541202,32.140625,4.114608836541202,0,0.0,0,0.0,0,0.0,0,0.0,13.490625,1.8837465794391213,8.153125,1.6067031169311004,13.671875,0.7481363993954,13.671875,0.7481363993954
