,single_y,,,,,,,,,,,,,,,,single_n,,,,,,,,,,,,,,,,double,,,,,,,,,,,,,,,
,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,,AB90fr,,AB90fx,,AB180fr,,AB180fx,,G90,,G180,,addE,,remE,
direct,19.976190476190474,3.9427461979062457,22.444444444444443,4.2539984576136565,11.182539682539682,3.775367412849335,50.888888888888886,2.843100888975974,0,0.0,0,0.0,69.44444444444444,3.1064912261162334,69.44444444444444,3.1064912261162334,19.73015873015873,3.8090115383137326,23.88888888888889,4.518615276772039,0,0.0,51.76190476190476,2.8041760873280004,0,0.0,0,0.0,108.46031746031746,10.222739120115554,108.46031746031746,10.222739120115554,0,0.0,0,0.0,0,0.0,0,0.0,16.642857142857142,3.1772705861976727,50.77777777777778,2.8252952146673334,69,3.2724858054105512,69,3.2724858054105512
zigZag,42.55555555555556,3.9429306461776146,58.44444444444444,3.8838834542432283,12.15079365079365,2.0358048432108617,15.88888888888889,2.032493894169478,0,0.0,0,0.0,70.54761904761905,3.256882734323382,70.54761904761905,3.256882734323382,51.317460317460316,3.9713130560127428,60.80952380952381,3.807550238166782,0,0.0,16.761904761904763,1.961496182449024,0,0.0,0,0.0,175.05555555555554,11.18002313146126,175.05555555555554,11.18002313146126,0,0.0,0,0.0,0,0.0,0,0.0,43.57142857142857,3.184695902420444,15.777777777777779,1.9915714385986896,70,3.422447575983972,70,3.422447575983972
directZigZag,12.492063492063492,3.5341160990451894,58.34920634920635,3.8192581001207566,3.6746031746031744,1.8716989111536573,15,2.168223978080564,0,0.0,0,0.0,69.46031746031746,3.078393521258417,69.46031746031746,3.078393521258417,9.619047619047619,4.011650648053265,60.58730158730159,3.831656442836926,0,0.0,16.38888888888889,2.0703646818596932,0,0.0,0,0.0,88.23809523809524,10.564488792604255,88.23809523809524,10.564488792604255,0,0.0,0,0.0,0,0.0,0,0.0,44.01587301587302,10.114077701931265,14.88888888888889,2.082835265828108,69,3.2724858054105512,69,3.2724858054105512
dfs_s,35.492063492063494,6.245630863922633,73.84126984126983,6.175923820325613,51.595238095238095,5.484027617292625,86.04761904761905,5.759948459897154,0,0.0,0,0.0,128.15873015873015,1.2395391664736881,128.15873015873015,1.2395391664736881,52.80952380952381,5.247217871393286,74.74603174603175,6.387159065131458,0,0.0,101.0079365079365,6.364112569146263,0,0.0,0,0.0,229.25396825396825,10.527093868003698,229.25396825396825,10.527093868003698,0,0.0,0,0.0,0,0.0,0,0.0,52.214285714285715,5.955488469811528,86.31746031746032,5.873365899588658,123.61904761904762,0.4865873167756206,123.61904761904762,0.4865873167756206
dfs_se,33.22222222222222,6.264920216645897,71.3015873015873,5.8918132697747545,51.595238095238095,5.484027617292625,78.9920634920635,8.728299014880497,0,0.0,0,0.0,118.56349206349206,7.307144385575661,118.56349206349206,7.307144385575661,50.57142857142857,4.89642291000305,72.2063492063492,6.143460826064881,0,0.0,93.65873015873017,8.518237008189688,0,0.0,0,0.0,215.18253968253967,12.467264414077796,215.18253968253967,12.467264414077796,0,0.0,0,0.0,0,0.0,0,0.0,50.30952380952381,5.533619501940799,79.26190476190476,8.869284094079475,114.02380952380952,7.228170086559091,114.02380952380952,7.228170086559091
dfs_sb,35.492063492063494,6.245630863922633,73.84126984126983,6.175923820325613,51.595238095238095,5.484027617292625,86.04761904761905,5.759948459897154,0,0.0,0,0.0,128.15873015873015,1.2395391664736881,128.15873015873015,1.2395391664736881,31.563492063492063,4.771255285555025,106.74603174603175,6.891228338614563,0,0.0,58.76984126984127,6.871805898696914,0,0.0,0,0.0,184.32539682539684,9.262725167635347,184.32539682539684,9.262725167635347,0,0.0,0,0.0,0,0.0,0,0.0,100.24603174603175,8.296004421979662,21.634920634920636,1.5948281682069603,121.82539682539682,1.5720637086497566,121.82539682539682,1.5720637086497566
dfs_sbe,33.22222222222222,6.264920216645897,71.3015873015873,5.8918132697747545,51.595238095238095,5.484027617292625,78.9920634920635,8.728299014880497,0,0.0,0,0.0,118.56349206349206,7.307144385575661,118.56349206349206,7.307144385575661,30.253968253968253,4.7619616767609925,103.33333333333333,8.14998838999002,0,0.0,57.34126984126984,7.020927962653945,0,0.0,0,0.0,177.26190476190476,11.768807832218622,177.26190476190476,11.768807832218622,0,0.0,0,0.0,0,0.0,0,0.0,98.44444444444444,8.067993481258792,20.182539682539684,2.8687095913554166,118.23015873015873,4.312795191652695,118.23015873015873,4.312795191652695
dfs_r,65.05833333333334,6.48179497804089,105.48373015873015,6.446140892681457,30.625,4.882446013936007,52.5765873015873,6.063879176504623,0,0.0,0,0.0,150.58214285714286,6.638304655356582,150.58214285714286,6.638304655356582,52.185317460317464,5.654132705540132,107.06666666666666,6.5397310779916165,0,0.0,60.929761904761904,6.358877158789965,0,0.0,0,0.0,225.41865079365078,11.388957192647887,225.41865079365078,11.388957192647887,0,0.0,0,0.0,0,0.0,0,0.0,75.98531746031746,7.023876275258813,51.3968253968254,5.979028275561018,120.20992063492064,1.2109648553758823,120.20992063492064,1.2109648553758823
dfs_re,64.40753968253968,6.827729253495921,103.22063492063492,6.672433468672241,30.68015873015873,4.9842231414875195,51.076190476190476,6.0371804025234095,0,0.0,0,0.0,146.93571428571428,7.929963020285202,146.93571428571428,7.929963020285202,51.146031746031746,5.8260567968143215,104.43928571428572,7.227014478664452,0,0.0,59.496428571428574,6.468292832762165,0,0.0,0,0.0,219.52142857142857,13.435610088220507,219.52142857142857,13.435610088220507,0,0.0,0,0.0,0,0.0,0,0.0,73.9,7.161018820796819,49.76706349206349,6.154239116152843,116.23253968253968,4.945504201663045,116.23253968253968,4.945504201663045
